County,PD,Year,Sworn Full Time,Sworn Part Time,Sworn Total,Civilian Full Time,Civilian Part Time,Civilian Total,Full Time Total,Part Time Total,Grand Total
Broome,Broome County Sheriff,2011,51,0,51,15,1,16,66,1,67
Broome,Broome County Sheriff,2012,53,0,53,20,1,21,73,1,74
Broome,Broome County Sheriff,2013,53,0,53,16,1,17,69,1,70
Broome,Broome County Sheriff,2014,56,0,56,9,8,17,65,8,73
Broome,Broome County Sheriff,2015,56,0,56,9,9,18,65,9,74
Broome,Broome County Sheriff,2016,53,0,53,9,8,17,62,8,70
Broome,Broome County Sheriff,2017,56,0,56,9,4,13,65,4,69
Broome,Broome County Sheriff,2018,56,0,56,9,5,14,65,5,70
Broome,Broome County Sheriff,2019,50,0,50,9,7,16,59,7,66
Broome,Broome County Sheriff,2020,59,0,59,13,7,20,72,7,79
Broome,Broome County Sheriff,2021,60,0,60,13,7,20,73,7,80
Broome,Broome County Sheriff,2022,59,0,59,22,4,26,81,4,85
Broome,Broome County Sheriff,2023,64,0,64,14,4,18,78,4,82
Broome,Endicott Vg PD,2007,37,0,37,4,9,13,41,9,50
Broome,Endicott Vg PD,2008,35,0,35,4,9,13,39,9,48
Broome,Endicott Vg PD,2009,35,0,35,3,9,12,38,9,47
Broome,Endicott Vg PD,2010,35,0,35,3,7,10,38,7,45
Broome,Endicott Vg PD,2011,35,0,35,3,7,10,38,7,45
Broome,Endicott Vg PD,2012,35,0,35,3,6,9,38,6,44
Broome,Endicott Vg PD,2013,28,0,28,3,6,9,31,6,37
Broome,Endicott Vg PD,2014,28,0,28,3,6,9,31,6,37
Broome,Endicott Vg PD,2015,28,0,28,2,6,8,30,6,36
Broome,Endicott Vg PD,2016,28,0,28,2,6,8,30,6,36
Broome,Endicott Vg PD,2017,29,0,29,2,6,8,31,6,37
Broome,Endicott Vg PD,2018,29,0,29,1,4,5,30,4,34
Broome,Endicott Vg PD,2019,31,0,31,1,6,7,32,6,38
Broome,Endicott Vg PD,2020,31,0,31,2,6,8,33,6,39
Broome,Endicott Vg PD,2021,29,0,29,2,3,5,31,3,34
Broome,Endicott Vg PD,2022,32,0,32,2,4,6,34,4,38
Broome,Endicott Vg PD,2023,33,0,33,2,1,3,35,1,36
Broome,Johnson City Vg PD,2008,40,0,40,5,3,8,45,3,48
Broome,Johnson City Vg PD,2009,40,0,40,4,3,7,44,3,47
Broome,Johnson City Vg PD,2010,33,3,36,3,5,8,36,8,44
Broome,Johnson City Vg PD,2011,28,3,31,5,3,8,33,6,39
Broome,Johnson City Vg PD,2012,31,3,34,5,3,8,36,6,42
Broome,Johnson City Vg PD,2013,32,3,35,5,2,7,37,5,42
Broome,Johnson City Vg PD,2014,32,3,35,5,2,7,37,5,42
Broome,Johnson City Vg PD,2015,33,0,33,5,5,10,38,5,43
Broome,Johnson City Vg PD,2016,33,0,33,5,5,10,38,5,43
Broome,Johnson City Vg PD,2017,34,0,34,5,5,10,39,5,44
Broome,Johnson City Vg PD,2018,37,0,37,5,7,12,42,7,49
Broome,Johnson City Vg PD,2019,38,0,38,5,7,12,43,7,50
Broome,Johnson City Vg PD,2020,40,0,40,5,6,11,45,6,51
Broome,Johnson City Vg PD,2021,39,0,39,4,7,11,43,7,50
Broome,Johnson City Vg PD,2022,41,0,41,4,8,12,45,8,53
Broome,Johnson City Vg PD,2023,40,0,40,4,8,12,44,8,52
Broome,Port Dickinson Vg PD,2007,4,11,15,0,0,0,4,11,15
Broome,Port Dickinson Vg PD,2008,4,4,8,1,0,1,5,4,9
Broome,Port Dickinson Vg PD,2009,4,5,9,1,0,1,5,5,10
Broome,Port Dickinson Vg PD,2010,4,4,8,1,0,1,5,4,9
Broome,Port Dickinson Vg PD,2011,4,4,8,1,0,1,5,4,9
Broome,Port Dickinson Vg PD,2012,4,6,10,1,0,1,5,6,11
Broome,Port Dickinson Vg PD,2013,4,7,11,1,0,1,5,7,12
Broome,Port Dickinson Vg PD,2014,4,4,8,1,0,1,5,4,9
Broome,Port Dickinson Vg PD,2015,4,5,9,1,0,1,5,5,10
Broome,Port Dickinson Vg PD,2016,4,8,12,1,0,1,5,8,13
Broome,Port Dickinson Vg PD,2017,4,7,11,1,0,1,5,7,12
Broome,Port Dickinson Vg PD,2018,4,6,10,1,0,1,5,6,11
Broome,Port Dickinson Vg PD,2019,4,6,10,1,0,1,5,6,11
Broome,Port Dickinson Vg PD,2020,4,7,11,1,0,1,5,7,12
Broome,Port Dickinson Vg PD,2021,4,7,11,1,0,1,5,7,12
Broome,Port Dickinson Vg PD,2022,4,6,10,1,0,1,5,6,11
Broome,Port Dickinson Vg PD,2023,4,8,12,0,0,0,4,8,12
Broome,SUNY Police - Binghamton,2007,30,0,30,0,0,0,30,0,30
Broome,SUNY Police - Binghamton,2008,32,0,32,11,1,12,43,1,44
Broome,SUNY Police - Binghamton,2009,36,0,36,13,2,15,49,2,51
Broome,SUNY Police - Binghamton,2010,33,0,33,13,2,15,46,2,48
Broome,SUNY Police - Binghamton,2011,28,0,28,11,1,12,39,1,40
Broome,SUNY Police - Binghamton,2012,31,0,31,12,1,13,43,1,44
Broome,SUNY Police - Binghamton,2013,31,0,31,14,2,16,45,2,47
Broome,SUNY Police - Binghamton,2014,33,0,33,13,3,16,46,3,49
Broome,SUNY Police - Binghamton,2015,33,0,33,17,5,22,50,5,55
Broome,SUNY Police - Binghamton,2016,32,0,32,16,3,19,48,3,51
Broome,SUNY Police - Binghamton,2017,39,0,39,15,1,16,54,1,55
Broome,SUNY Police - Binghamton,2018,42,0,42,15,3,18,57,3,60
Broome,SUNY Police - Binghamton,2019,39,0,39,19,2,21,58,2,60
Broome,SUNY Police - Binghamton,2020,41,0,41,20,2,22,61,2,63
Broome,SUNY Police - Binghamton,2021,36,0,36,20,1,21,56,1,57
Broome,SUNY Police - Binghamton,2022,35,0,35,17,1,18,52,1,53
Broome,SUNY Police - Binghamton,2023,33,0,33,12,1,13,45,1,46
Broome,Vestal Town PD,2007,37,0,37,4,0,4,41,0,41
Broome,Vestal Town PD,2008,38,0,38,4,0,4,42,0,42
Broome,Vestal Town PD,2009,37,0,37,4,1,5,41,1,42
Broome,Vestal Town PD,2010,37,0,37,4,1,5,41,1,42
Broome,Vestal Town PD,2011,35,0,35,4,1,5,39,1,40
Broome,Vestal Town PD,2012,33,0,33,4,1,5,37,1,38
Broome,Vestal Town PD,2013,33,0,33,3,1,4,36,1,37
Broome,Vestal Town PD,2014,32,0,32,4,0,4,36,0,36
Broome,Vestal Town PD,2015,33,0,33,3,1,4,36,1,37
Broome,Vestal Town PD,2016,34,0,34,3,0,3,37,0,37
Broome,Vestal Town PD,2017,34,0,34,3,0,3,37,0,37
Broome,Vestal Town PD,2018,35,0,35,3,0,3,38,0,38
Broome,Vestal Town PD,2019,39,0,39,3,0,3,42,0,42
Broome,Vestal Town PD,2020,38,0,38,3,0,3,41,0,41
Broome,Vestal Town PD,2021,39,1,40,4,0,4,43,1,44
Broome,Vestal Town PD,2022,40,2,42,4,0,4,44,2,46
Broome,Vestal Town PD,2023,41,1,42,4,0,4,45,1,46
Cattaraugus,Allegany Vg PD,2007,2,12,14,0,0,0,2,12,14
Cattaraugus,Allegany Vg PD,2008,2,11,13,1,0,1,3,11,14
Cattaraugus,Allegany Vg PD,2009,2,11,13,1,0,1,3,11,14
Cattaraugus,Allegany Vg PD,2010,2,11,13,1,0,1,3,11,14
Cattaraugus,Allegany Vg PD,2011,2,11,13,1,0,1,3,11,14
Cattaraugus,Allegany Vg PD,2012,2,10,12,1,0,1,3,10,13
Cattaraugus,Allegany Vg PD,2013,2,10,12,0,1,1,2,11,13
Cattaraugus,Allegany Vg PD,2014,2,10,12,0,1,1,2,11,13
Cattaraugus,Allegany Vg PD,2015,2,11,13,1,0,1,3,11,14
Cattaraugus,Allegany Vg PD,2016,2,13,15,1,0,1,3,13,16
Cattaraugus,Allegany Vg PD,2017,1,15,16,0,0,0,1,15,16
Cattaraugus,Allegany Vg PD,2018,2,12,14,0,1,1,2,13,15
Cattaraugus,Allegany Vg PD,2019,3,13,16,0,1,1,3,14,17
Cattaraugus,Allegany Vg PD,2020,3,14,17,0,0,0,3,14,17
Cattaraugus,Allegany Vg PD,2021,3,15,18,0,0,0,3,15,18
Cattaraugus,Allegany Vg PD,2022,3,13,16,0,0,0,3,13,16
Cattaraugus,Allegany Vg PD,2023,3,13,16,0,0,0,3,13,16
Cattaraugus,Cattaraugus County Sheriff,2007,57,43,100,19,5,24,76,48,124
Cattaraugus,Cattaraugus County Sheriff,2008,65,37,102,22,13,35,87,50,137
Cattaraugus,Cattaraugus County Sheriff,2009,64,37,101,22,13,35,86,50,136
Cattaraugus,Cattaraugus County Sheriff,2010,65,37,102,23,12,35,88,49,137
Cattaraugus,Cattaraugus County Sheriff,2011,64,39,103,22,13,35,86,52,138
Cattaraugus,Cattaraugus County Sheriff,2012,68,39,107,22,8,30,90,47,137
Cattaraugus,Cattaraugus County Sheriff,2013,68,44,112,22,13,35,90,57,147
Cattaraugus,Cattaraugus County Sheriff,2014,69,44,113,24,11,35,93,55,148
Cattaraugus,Cattaraugus County Sheriff,2015,70,45,115,23,14,37,93,59,152
Cattaraugus,Cattaraugus County Sheriff,2016,57,35,92,24,9,33,81,44,125
Cattaraugus,Cattaraugus County Sheriff,2017,48,34,82,26,8,34,74,42,116
Cattaraugus,Cattaraugus County Sheriff,2018,50,29,79,26,7,33,76,36,112
Cattaraugus,Cattaraugus County Sheriff,2019,50,31,81,26,8,34,76,39,115
Cattaraugus,Cattaraugus County Sheriff,2020,51,33,84,25,8,33,76,41,117
Cattaraugus,Cattaraugus County Sheriff,2021,52,27,79,26,10,36,78,37,115
Cattaraugus,Cattaraugus County Sheriff,2022,54,24,78,27,9,36,81,33,114
Cattaraugus,Cattaraugus County Sheriff,2023,57,29,86,22,10,32,79,39,118
Cattaraugus,Cattaraugus Vg PD,2007,0,3,3,0,0,0,0,3,3
Cattaraugus,Cattaraugus Vg PD,2008,0,5,5,0,0,0,0,5,5
Cattaraugus,Cattaraugus Vg PD,2009,0,3,3,0,0,0,0,3,3
Cattaraugus,Cattaraugus Vg PD,2010,0,5,5,0,0,0,0,5,5
Cattaraugus,Cattaraugus Vg PD,2011,0,4,4,0,0,0,0,4,4
Cattaraugus,Cattaraugus Vg PD,2012,0,6,6,0,0,0,0,6,6
Cattaraugus,Cattaraugus Vg PD,2013,0,7,7,0,0,0,0,7,7
Cattaraugus,Cattaraugus Vg PD,2014,0,6,6,0,0,0,0,6,6
Cattaraugus,Cattaraugus Vg PD,2015,0,4,4,0,0,0,0,4,4
Cattaraugus,Cattaraugus Vg PD,2016,0,2,2,0,0,0,0,2,2
Cattaraugus,Cattaraugus Vg PD,2017,0,4,4,0,0,0,0,4,4
Cattaraugus,Cattaraugus Vg PD,2018,0,4,4,0,0,0,0,4,4
Cattaraugus,Cattaraugus Vg PD,2019,0,3,3,0,0,0,0,3,3
Cattaraugus,Cattaraugus Vg PD,2020,0,4,4,0,0,0,0,4,4
Cattaraugus,Cattaraugus Vg PD,2021,0,2,2,0,0,0,0,2,2
Cattaraugus,Cattaraugus Vg PD,2022,0,4,4,0,0,0,0,4,4
Cattaraugus,Cattaraugus Vg PD,2023,0,3,3,0,0,0,0,3,3
Cattaraugus,Ellicottville Town PD,2007,3,6,9,0,1,1,3,7,10
Cattaraugus,Ellicottville Town PD,2008,2,6,8,0,0,0,2,6,8
Cattaraugus,Ellicottville Town PD,2009,2,5,7,0,0,0,2,5,7
Cattaraugus,Ellicottville Town PD,2010,2,6,8,0,0,0,2,6,8
Cattaraugus,Ellicottville Town PD,2011,2,7,9,0,0,0,2,7,9
Cattaraugus,Ellicottville Town PD,2012,3,12,15,0,0,0,3,12,15
Cattaraugus,Ellicottville Town PD,2013,3,13,16,0,0,0,3,13,16
Cattaraugus,Ellicottville Town PD,2014,4,11,15,0,1,1,4,12,16
Cattaraugus,Ellicottville Town PD,2015,4,12,16,0,1,1,4,13,17
Cattaraugus,Ellicottville Town PD,2016,3,12,15,0,2,2,3,14,17
Cattaraugus,Ellicottville Town PD,2017,3,13,16,0,2,2,3,15,18
Cattaraugus,Ellicottville Town PD,2018,3,13,16,0,2,2,3,15,18
Cattaraugus,Ellicottville Town PD,2019,4,11,15,0,0,0,4,11,15
Cattaraugus,Ellicottville Town PD,2020,4,9,13,0,2,2,4,11,15
Cattaraugus,Ellicottville Town PD,2021,4,10,14,0,2,2,4,12,16
Cattaraugus,Ellicottville Town PD,2022,5,9,14,0,0,0,5,9,14
Cattaraugus,Ellicottville Town PD,2023,5,7,12,0,2,2,5,9,14
Cattaraugus,Franklinville Vg PD,2007,2,7,9,0,1,1,2,8,10
Cattaraugus,Franklinville Vg PD,2008,2,10,12,0,1,1,2,11,13
Cattaraugus,Franklinville Vg PD,2009,2,10,12,0,1,1,2,11,13
Cattaraugus,Franklinville Vg PD,2010,2,10,12,0,1,1,2,11,13
Cattaraugus,Franklinville Vg PD,2011,2,10,12,0,1,1,2,11,13
Cattaraugus,Franklinville Vg PD,2012,2,9,11,0,1,1,2,10,12
Cattaraugus,Franklinville Vg PD,2013,2,8,10,0,1,1,2,9,11
Cattaraugus,Franklinville Vg PD,2014,2,6,8,0,2,2,2,8,10
Cattaraugus,Franklinville Vg PD,2015,2,6,8,0,2,2,2,8,10
Cattaraugus,Franklinville Vg PD,2016,2,7,9,0,1,1,2,8,10
Cattaraugus,Franklinville Vg PD,2022,3,7,10,0,0,0,3,7,10
Cattaraugus,Franklinville Vg PD,2023,3,7,10,0,0,0,3,7,10
Cattaraugus,Olean City PD,2007,32,0,32,1,12,13,33,12,45
Cattaraugus,Olean City PD,2008,32,0,32,6,6,12,38,6,44
Cattaraugus,Olean City PD,2009,33,0,33,6,4,10,39,4,43
Cattaraugus,Olean City PD,2010,34,0,34,1,0,1,35,0,35
Cattaraugus,Olean City PD,2011,34,3,37,7,9,16,41,12,53
Cattaraugus,Olean City PD,2013,34,3,37,6,7,13,40,10,50
Cattaraugus,Olean City PD,2014,34,0,34,6,3,9,40,3,43
Cattaraugus,Olean City PD,2015,34,0,34,6,3,9,40,3,43
Cattaraugus,Olean City PD,2016,34,0,34,6,4,10,40,4,44
Cattaraugus,Olean City PD,2017,34,4,38,5,5,10,39,9,48
Cattaraugus,Olean City PD,2018,34,7,41,6,5,11,40,12,52
Cattaraugus,Olean City PD,2019,34,7,41,6,2,8,40,9,49
Cattaraugus,Olean City PD,2020,34,7,41,7,2,9,41,9,50
Cattaraugus,Olean City PD,2021,31,5,36,6,4,10,37,9,46
Cattaraugus,Olean City PD,2022,35,1,36,6,2,8,41,3,44
Cattaraugus,Olean City PD,2023,35,9,44,6,6,12,41,15,56
Cattaraugus,Portville Vg PD,2007,1,5,6,0,1,1,1,6,7
Cattaraugus,Portville Vg PD,2009,0,8,8,0,0,0,0,8,8
Cattaraugus,Portville Vg PD,2010,0,6,6,0,0,0,0,6,6
Cattaraugus,Portville Vg PD,2011,0,8,8,0,0,0,0,8,8
Cattaraugus,Portville Vg PD,2012,0,7,7,0,0,0,0,7,7
Cattaraugus,Portville Vg PD,2013,0,11,11,0,0,0,0,11,11
Cattaraugus,Portville Vg PD,2014,0,8,8,0,0,0,0,8,8
Cattaraugus,Portville Vg PD,2016,0,7,7,0,0,0,0,7,7
Cattaraugus,Portville Vg PD,2017,0,7,7,0,0,0,0,7,7
Cattaraugus,Portville Vg PD,2018,0,8,8,0,0,0,0,8,8
Cattaraugus,Portville Vg PD,2019,0,6,6,0,0,0,0,6,6
Cattaraugus,Portville Vg PD,2020,1,6,7,0,0,0,1,6,7
Cattaraugus,Portville Vg PD,2021,1,6,7,0,0,0,1,6,7
Cattaraugus,Portville Vg PD,2022,1,5,6,0,0,0,1,5,6
Cattaraugus,Portville Vg PD,2023,1,6,7,0,0,0,1,6,7
Cattaraugus,Salamanca City PD,2010,15,0,15,0,0,0,15,0,15
Cattaraugus,Salamanca City PD,2011,15,3,18,0,0,0,15,3,18
Cattaraugus,Salamanca City PD,2012,16,4,20,0,0,0,16,4,20
Cattaraugus,Salamanca City PD,2014,13,3,16,0,2,2,13,5,18
Cattaraugus,Salamanca City PD,2015,17,3,20,0,2,2,17,5,22
Cattaraugus,Salamanca City PD,2016,17,6,23,0,2,2,17,8,25
Cattaraugus,Salamanca City PD,2017,17,7,24,0,2,2,17,9,26
Cattaraugus,Salamanca City PD,2018,15,5,20,0,0,0,15,5,20
Cattaraugus,Salamanca City PD,2019,15,6,21,0,0,0,15,6,21
Cattaraugus,Salamanca City PD,2020,18,6,24,0,0,0,18,6,24
Cattaraugus,Salamanca City PD,2021,18,4,22,0,0,0,18,4,22
Cattaraugus,Salamanca City PD,2022,16,6,22,0,0,0,16,6,22
Cattaraugus,Salamanca City PD,2023,14,8,22,2,3,5,16,11,27
Cayuga,Auburn City PD,2007,69,0,69,8,3,11,77,3,80
Cayuga,Auburn City PD,2008,70,0,70,8,9,17,78,9,87
Cayuga,Auburn City PD,2009,69,0,69,8,3,11,77,3,80
Cayuga,Auburn City PD,2010,68,0,68,8,3,11,76,3,79
Cayuga,Auburn City PD,2011,68,0,68,6,8,14,74,8,82
Cayuga,Auburn City PD,2012,62,0,62,5,2,7,67,2,69
Cayuga,Auburn City PD,2013,66,0,66,5,10,15,71,10,81
Cayuga,Auburn City PD,2014,67,0,67,4,22,26,71,22,93
Cayuga,Auburn City PD,2015,66,0,66,5,21,26,71,21,92
Cayuga,Auburn City PD,2016,66,0,66,5,13,18,71,13,84
Cayuga,Auburn City PD,2017,66,0,66,6,18,24,72,18,90
Cayuga,Auburn City PD,2018,64,0,64,6,20,26,70,20,90
Cayuga,Auburn City PD,2019,56,0,56,5,20,25,61,20,81
Cayuga,Auburn City PD,2020,61,0,61,6,19,25,67,19,86
Cayuga,Auburn City PD,2021,65,4,69,6,19,25,71,23,94
Cayuga,Auburn City PD,2022,63,0,63,11,17,28,74,17,91
Cayuga,Auburn City PD,2023,62,0,62,6,17,23,68,17,85
Cayuga,Cayuga County Sheriff,2007,41,0,41,7,1,8,48,1,49
Cayuga,Cayuga County Sheriff,2008,37,0,37,4,0,4,41,0,41
Cayuga,Cayuga County Sheriff,2009,37,0,37,6,0,6,43,0,43
Cayuga,Cayuga County Sheriff,2010,36,0,36,9,0,9,45,0,45
Cayuga,Cayuga County Sheriff,2011,39,0,39,4,0,4,43,0,43
Cayuga,Cayuga County Sheriff,2012,39,0,39,4,0,4,43,0,43
Cayuga,Cayuga County Sheriff,2013,39,0,39,4,0,4,43,0,43
Cayuga,Cayuga County Sheriff,2014,35,0,35,4,0,4,39,0,39
Cayuga,Cayuga County Sheriff,2015,35,0,35,4,0,4,39,0,39
Cayuga,Cayuga County Sheriff,2016,33,0,33,4,0,4,37,0,37
Cayuga,Cayuga County Sheriff,2017,32,0,32,4,0,4,36,0,36
Cayuga,Cayuga County Sheriff,2018,31,0,31,4,0,4,35,0,35
Cayuga,Cayuga County Sheriff,2019,29,0,29,7,1,8,36,1,37
Cayuga,Cayuga County Sheriff,2020,28,0,28,8,1,9,36,1,37
Cayuga,Cayuga County Sheriff,2021,32,0,32,7,7,14,39,7,46
Cayuga,Cayuga County Sheriff,2022,34,0,34,7,0,7,41,0,41
Cayuga,Cayuga County Sheriff,2023,35,0,35,7,0,7,42,0,42
Cayuga,Moravia Vg PD,2007,0,9,9,0,0,0,0,9,9
Cayuga,Moravia Vg PD,2008,0,9,9,0,0,0,0,9,9
Cayuga,Moravia Vg PD,2009,0,7,7,0,0,0,0,7,7
Cayuga,Moravia Vg PD,2010,0,7,7,0,0,0,0,7,7
Cayuga,Moravia Vg PD,2011,0,10,10,0,0,0,0,10,10
Cayuga,Moravia Vg PD,2012,0,10,10,0,0,0,0,10,10
Cayuga,Moravia Vg PD,2013,0,9,9,0,0,0,0,9,9
Cayuga,Moravia Vg PD,2014,0,11,11,0,0,0,0,11,11
Cayuga,Moravia Vg PD,2015,0,12,12,0,0,0,0,12,12
Cayuga,Moravia Vg PD,2016,0,10,10,0,0,0,0,10,10
Cayuga,Moravia Vg PD,2017,0,7,7,0,0,0,0,7,7
Cayuga,Moravia Vg PD,2018,0,8,8,0,0,0,0,8,8
Cayuga,Moravia Vg PD,2019,0,8,8,0,0,0,0,8,8
Cayuga,Moravia Vg PD,2020,0,9,9,0,2,2,0,11,11
Cayuga,Moravia Vg PD,2021,0,9,9,0,3,3,0,12,12
Cayuga,Moravia Vg PD,2022,0,9,9,0,3,3,0,12,12
Cayuga,Moravia Vg PD,2023,0,8,8,0,0,0,0,8,8
Cayuga,Port Byron Vg PD,2007,0,6,6,0,0,0,0,6,6
Cayuga,Port Byron Vg PD,2008,0,6,6,0,0,0,0,6,6
Cayuga,Port Byron Vg PD,2009,0,7,7,0,0,0,0,7,7
Cayuga,Port Byron Vg PD,2010,0,7,7,0,0,0,0,7,7
Cayuga,Port Byron Vg PD,2011,0,6,6,0,0,0,0,6,6
Cayuga,Port Byron Vg PD,2012,0,7,7,0,0,0,0,7,7
Cayuga,Port Byron Vg PD,2013,0,7,7,0,0,0,0,7,7
Cayuga,Port Byron Vg PD,2014,0,5,5,0,0,0,0,5,5
Cayuga,Port Byron Vg PD,2015,0,6,6,0,0,0,0,6,6
Cayuga,Port Byron Vg PD,2016,0,6,6,0,0,0,0,6,6
Cayuga,Port Byron Vg PD,2017,0,7,7,0,0,0,0,7,7
Cayuga,Port Byron Vg PD,2019,0,8,8,0,0,0,0,8,8
Cayuga,Port Byron Vg PD,2020,0,7,7,0,0,0,0,7,7
Cayuga,Port Byron Vg PD,2021,0,7,7,0,0,0,0,7,7
Cayuga,Port Byron Vg PD,2022,0,6,6,0,0,0,0,6,6
Cayuga,Port Byron Vg PD,2023,0,5,5,0,0,0,0,5,5
Cayuga,Weedsport Vg PD,2007,0,5,5,0,0,0,0,5,5
Cayuga,Weedsport Vg PD,2008,0,6,6,0,0,0,0,6,6
Cayuga,Weedsport Vg PD,2009,0,5,5,0,0,0,0,5,5
Cayuga,Weedsport Vg PD,2010,0,8,8,0,0,0,0,8,8
Cayuga,Weedsport Vg PD,2011,0,8,8,0,0,0,0,8,8
Cayuga,Weedsport Vg PD,2014,0,8,8,0,0,0,0,8,8
Cayuga,Weedsport Vg PD,2015,0,8,8,0,0,0,0,8,8
Cayuga,Weedsport Vg PD,2016,0,8,8,0,0,0,0,8,8
Cayuga,Weedsport Vg PD,2017,0,9,9,0,0,0,0,9,9
Cayuga,Weedsport Vg PD,2018,0,8,8,0,0,0,0,8,8
Cayuga,Weedsport Vg PD,2019,1,9,10,0,0,0,1,9,10
Cayuga,Weedsport Vg PD,2020,1,8,9,0,0,0,1,8,9
Cayuga,Weedsport Vg PD,2021,1,9,10,0,0,0,1,9,10
Cayuga,Weedsport Vg PD,2022,1,10,11,0,0,0,1,10,11
Cayuga,Weedsport Vg PD,2023,0,10,10,0,0,0,0,10,10
Chautauqua,Carroll Town PD,2007,0,5,5,0,2,2,0,7,7
Chautauqua,Carroll Town PD,2008,0,4,4,0,1,1,0,5,5
Chautauqua,Carroll Town PD,2009,0,4,4,0,1,1,0,5,5
Chautauqua,Carroll Town PD,2010,0,4,4,0,1,1,0,5,5
Chautauqua,Carroll Town PD,2011,0,4,4,0,1,1,0,5,5
Chautauqua,Carroll Town PD,2012,0,5,5,0,0,0,0,5,5
Chautauqua,Carroll Town PD,2013,0,3,3,0,0,0,0,3,3
Chautauqua,Carroll Town PD,2014,0,3,3,0,0,0,0,3,3
Chautauqua,Carroll Town PD,2015,0,3,3,0,0,0,0,3,3
Chautauqua,Carroll Town PD,2016,0,4,4,0,0,0,0,4,4
Chautauqua,Carroll Town PD,2017,0,3,3,0,0,0,0,3,3
Chautauqua,Carroll Town PD,2018,0,4,4,0,0,0,0,4,4
Chautauqua,Carroll Town PD,2019,0,4,4,0,0,0,0,4,4
Chautauqua,Carroll Town PD,2020,0,4,4,0,0,0,0,4,4
Chautauqua,Carroll Town PD,2021,0,4,4,0,0,0,0,4,4
Chautauqua,Carroll Town PD,2022,0,4,4,0,0,0,0,4,4
Chautauqua,Carroll Town PD,2023,0,4,4,0,0,0,0,4,4
Chautauqua,Chautauqua County Sheriff,2007,77,25,102,45,25,70,122,50,172
Chautauqua,Chautauqua County Sheriff,2008,73,49,122,44,28,72,117,77,194
Chautauqua,Chautauqua County Sheriff,2009,72,35,107,44,28,72,116,63,179
Chautauqua,Chautauqua County Sheriff,2010,69,22,91,38,17,55,107,39,146
Chautauqua,Chautauqua County Sheriff,2011,61,22,83,46,17,63,107,39,146
Chautauqua,Chautauqua County Sheriff,2012,57,6,63,43,22,65,100,28,128
Chautauqua,Chautauqua County Sheriff,2013,60,7,67,47,19,66,107,26,133
Chautauqua,Chautauqua County Sheriff,2014,61,6,67,46,25,71,107,31,138
Chautauqua,Chautauqua County Sheriff,2015,62,6,68,48,22,70,110,28,138
Chautauqua,Chautauqua County Sheriff,2016,61,7,68,50,20,70,111,27,138
Chautauqua,Chautauqua County Sheriff,2017,70,42,112,40,19,59,110,61,171
Chautauqua,Chautauqua County Sheriff,2018,72,37,109,48,22,70,120,59,179
Chautauqua,Chautauqua County Sheriff,2019,71,37,108,43,13,56,114,50,164
Chautauqua,Chautauqua County Sheriff,2020,68,39,107,45,12,57,113,51,164
Chautauqua,Chautauqua County Sheriff,2021,62,35,97,41,12,53,103,47,150
Chautauqua,Chautauqua County Sheriff,2022,66,35,101,42,12,54,108,47,155
Chautauqua,Chautauqua County Sheriff,2023,76,27,103,40,17,57,116,44,160
Chautauqua,Dunkirk City PD,2007,36,0,36,1,16,17,37,16,53
Chautauqua,Dunkirk City PD,2008,35,0,35,1,11,12,36,11,47
Chautauqua,Dunkirk City PD,2009,36,0,36,1,11,12,37,11,48
Chautauqua,Dunkirk City PD,2010,37,0,37,1,0,1,38,0,38
Chautauqua,Dunkirk City PD,2011,35,0,35,1,0,1,36,0,36
Chautauqua,Dunkirk City PD,2012,37,0,37,1,11,12,38,11,49
Chautauqua,Dunkirk City PD,2013,37,0,37,1,11,12,38,11,49
Chautauqua,Dunkirk City PD,2014,37,0,37,1,12,13,38,12,50
Chautauqua,Dunkirk City PD,2015,37,0,37,1,11,12,38,11,49
Chautauqua,Dunkirk City PD,2016,37,0,37,1,11,12,38,11,49
Chautauqua,Dunkirk City PD,2017,33,0,33,1,3,4,34,3,37
Chautauqua,Dunkirk City PD,2018,36,0,36,1,3,4,37,3,40
Chautauqua,Dunkirk City PD,2019,36,0,36,1,3,4,37,3,40
Chautauqua,Dunkirk City PD,2020,37,0,37,1,3,4,38,3,41
Chautauqua,Dunkirk City PD,2021,35,0,35,1,2,3,36,2,38
Chautauqua,Dunkirk City PD,2022,37,0,37,1,2,3,38,2,40
Chautauqua,Dunkirk City PD,2023,36,0,36,1,2,3,37,2,39
Chautauqua,Ellicott Town PD,2007,12,6,18,1,0,1,13,6,19
Chautauqua,Ellicott Town PD,2008,12,5,17,1,1,2,13,6,19
Chautauqua,Ellicott Town PD,2009,12,5,17,1,1,2,13,6,19
Chautauqua,Ellicott Town PD,2010,12,6,18,1,1,2,13,7,20
Chautauqua,Ellicott Town PD,2011,12,7,19,1,1,2,13,8,21
Chautauqua,Ellicott Town PD,2012,12,10,22,0,1,1,12,11,23
Chautauqua,Ellicott Town PD,2013,20,9,29,0,0,0,20,9,29
Chautauqua,Ellicott Town PD,2014,12,8,20,0,0,0,12,8,20
Chautauqua,Ellicott Town PD,2015,12,10,22,0,0,0,12,10,22
Chautauqua,Ellicott Town PD,2016,12,8,20,0,0,0,12,8,20
Chautauqua,Ellicott Town PD,2017,12,8,20,0,0,0,12,8,20
Chautauqua,Ellicott Town PD,2018,12,8,20,0,0,0,12,8,20
